issn_l,earliest_year,pubtype,ta_articles,ta_oa_articles,ta_first_author_articles,ta_oa_first_author_articles,ta_corresponding_author_articles,ta_oa_corresponding_author_articles,ta_first_corresponding_author_articles,ta_oa_first_corresponding_author_articles
0038-0768,2020,core,1,0,1,0,1,0,1,0
0038-0768,2020,all,1,0,1,0,1,0,1,0
0038-092X,2020,core,22,6,21,6,18,6,15,5
0038-092X,2020,all,24,6,23,6,20,6,16,5
0038-0938,2020,core,33,24,31,22,33,24,29,21
0038-0938,2020,all,34,24,31,22,34,24,29,21
0038-1098,2020,core,7,1,7,1,4,1,1,0
0038-1098,2020,all,7,1,7,1,4,1,1,0
0038-1101,2020,core,4,3,4,3,3,2,2,1
0038-1101,2020,all,4,3,4,3,3,2,2,1
0038-1527,2020,core,2,1,2,1,2,1,2,1
0038-1527,2020,all,2,1,2,1,2,1,2,1
0038-2280,2020,core,5,2,4,2,5,2,4,2
0038-2280,2020,all,5,2,4,2,5,2,4,2
0038-4038,2020,core,3,0,2,0,3,0,1,0
0038-4038,2020,all,3,0,2,0,3,0,1,0
0038-4283,2020,core,2,0,2,0,2,0,2,0
0038-4283,2020,all,2,0,2,0,2,0,2,0
0038-4941,2020,core,10,1,10,1,8,1,8,1
0038-4941,2020,all,10,1,10,1,8,1,8,1
0038-6308,2020,core,53,37,52,36,53,37,50,34
0038-6308,2020,all,58,37,57,36,58,37,55,34
0038-9056,2020,core,2,1,2,1,2,1,1,1
0038-9056,2020,all,2,1,2,1,2,1,1,1
0039-0402,2020,core,12,7,11,7,12,7,10,6
0039-0402,2020,all,13,7,12,7,13,7,11,6
0039-128X,2020,core,6,1,5,0,5,1,1,0
0039-128X,2020,all,6,1,5,0,5,1,1,0
0039-2103,2020,core,3,2,3,2,3,2,3,2
0039-2103,2020,all,3,2,3,2,3,2,3,2
0039-2316,2020,core,5,0,5,0,5,0,4,0
0039-2316,2020,all,5,0,5,0,5,0,4,0
0039-3169,2020,core,3,1,3,1,3,1,3,1
0039-3169,2020,all,3,1,3,1,3,1,3,1
0039-3193,2020,core,3,2,3,2,3,2,3,2
0039-3193,2020,all,3,2,3,2,3,2,3,2
0039-3207,2020,core,3,1,3,1,3,1,3,1
0039-3207,2020,all,3,1,3,1,3,1,3,1
0039-3215,2020,core,22,5,20,5,21,5,17,5
0039-3215,2020,all,23,5,21,5,22,5,18,5
0039-3274,2020,core,6,5,6,5,6,5,6,5
0039-3274,2020,all,7,6,7,6,7,6,7,6
0039-338X,2020,core,7,4,7,4,7,4,7,4
0039-338X,2020,all,7,4,7,4,7,4,7,4
0039-3541,2020,core,5,1,5,1,5,1,5,1
0039-3541,2020,all,5,1,5,1,5,1,5,1
0039-3606,2020,core,7,4,6,3,7,4,6,3
0039-3606,2020,all,7,4,6,3,7,4,6,3
0039-3630,2020,core,1,0,1,0,1,0,1,0
0039-3630,2020,all,1,0,1,0,1,0,1,0
0039-3665,2020,core,1,0,1,0,1,0,1,0
0039-3665,2020,all,1,0,1,0,1,0,1,0
0039-3681,2020,core,12,3,12,3,5,3,5,3
0039-3681,2020,all,12,3,12,3,5,3,5,3
0039-3746,2020,core,15,9,15,9,14,9,13,8
0039-3746,2020,all,15,9,15,9,14,9,13,8
0039-6028,2020,core,16,6,16,6,14,5,8,4
0039-6028,2020,all,16,6,16,6,14,5,8,4
0039-6060,2020,core,9,0,9,0,7,0,4,0
0039-6060,2020,all,15,0,15,0,9,0,6,0
0039-6257,2020,core,1,1,1,1,1,1,1,1
0039-6257,2020,all,1,1,1,1,1,1,1,1
0039-6265,2020,core,1,0,1,0,1,0,1,0
0039-6265,2020,all,1,0,1,0,1,0,1,0
0039-7679,2020,core,2,2,2,2,1,1,1,1
0039-7679,2020,all,2,2,2,2,1,1,1,1
0039-7857,2020,core,118,59,117,58,118,59,114,57
0039-7857,2020,all,132,60,131,59,131,60,125,58
0039-7881,2020,core,2,0,2,0,1,0,1,0
0039-7881,2020,all,2,0,2,0,1,0,1,0
0039-7911,2020,core,2,2,2,2,2,2,0,0
0039-7911,2020,all,2,2,2,2,2,2,0,0
0039-8322,2020,core,7,3,7,3,4,1,4,1
0039-8322,2020,all,7,3,7,3,4,1,4,1
0039-9140,2020,core,64,14,54,10,57,14,14,1
0039-9140,2020,all,65,14,55,10,58,14,15,1
0040-0262,2020,core,25,15,25,15,24,14,19,11
0040-0262,2020,all,36,17,36,17,35,16,29,13
0040-1625,2020,core,37,12,32,10,33,10,24,6
0040-1625,2020,all,38,12,33,10,34,10,24,6
0040-1706,2020,core,2,0,2,0,2,0,2,0
0040-1706,2020,all,2,0,2,0,2,0,2,0
0040-1951,2020,core,17,5,17,5,15,4,14,4
0040-1951,2020,all,17,5,17,5,15,4,14,4
0040-4020,2020,core,12,3,11,3,12,3,1,0
0040-4020,2020,all,12,3,11,3,12,3,1,0
0040-4039,2020,core,9,4,9,4,8,4,2,1
0040-4039,2020,all,9,4,9,4,8,4,2,1
0040-4969,2020,core,1,0,1,0,1,0,1,0
0040-4969,2020,all,1,0,1,0,1,0,1,0
0040-5175,2020,core,7,3,7,3,5,3,4,2
0040-5175,2020,all,7,3,7,3,5,3,4,2
0040-5574,2020,core,1,0,1,0,0,0,0,0
0040-5574,2020,all,1,0,1,0,0,0,0,0
0040-5639,2020,core,2,2,2,2,2,2,2,2
0040-5639,2020,all,2,2,2,2,2,2,2,2
0040-571X,2020,core,13,1,13,1,13,1,13,1
0040-571X,2020,all,13,1,13,1,13,1,13,1
0040-5736,2020,core,1,1,1,1,1,1,1,1
0040-5736,2020,all,1,1,1,1,1,1,1,1
0040-5752,2020,core,33,23,32,22,33,23,11,7
0040-5752,2020,all,34,23,33,22,34,23,11,7
0040-5760,2020,core,1,0,1,0,0,0,0,0
0040-5760,2020,all,1,0,1,0,0,0,0,0
0040-5779,2020,core,1,0,1,0,1,0,1,0
0040-5779,2020,all,1,0,1,0,1,0,1,0
0040-5795,2020,core,2,0,2,0,2,0,2,0
0040-5795,2020,all,2,0,2,0,2,0,2,0
0040-5809,2020,core,6,1,6,1,5,1,4,1
0040-5809,2020,all,6,1,6,1,5,1,4,1
0040-5825,2020,core,17,9,17,9,17,9,16,9
0040-5825,2020,all,19,10,19,10,19,10,17,9
0040-5833,2020,core,20,10,19,10,16,9,12,7
0040-5833,2020,all,23,11,22,11,19,10,14,8
0040-5841,2020,core,1,0,1,0,1,0,1,0
0040-5841,2020,all,1,0,1,0,1,0,1,0
0040-6031,2020,core,14,5,14,5,14,5,9,4
0040-6031,2020,all,14,5,14,5,14,5,9,4
0040-6090,2020,core,30,6,27,6,30,6,16,1
0040-6090,2020,all,30,6,27,6,30,6,16,1
0040-6376,2020,core,5,5,5,5,5,5,4,4
0040-6376,2020,all,6,6,6,6,6,6,5,5
0040-747X,2020,core,20,7,20,7,19,7,18,7
0040-747X,2020,all,20,7,20,7,19,7,18,7
0040-8166,2020,core,2,0,2,0,2,0,0,0
0040-8166,2020,all,2,0,2,0,2,0,0,0
0041-008X,2020,core,16,4,14,4,16,4,4,1
0041-008X,2020,all,16,4,14,4,16,4,4,1
0041-0101,2020,core,6,1,6,1,6,1,3,1
0041-0101,2020,all,6,1,6,1,6,1,3,1
0041-1132,2020,core,43,19,38,18,41,19,22,12
0041-1132,2020,all,48,19,43,18,46,19,27,12
0041-1345,2020,core,113,40,112,40,112,40,60,13
0041-1345,2020,all,115,41,114,41,113,41,61,14
0041-5995,2020,core,4,0,4,0,2,0,2,0
0041-5995,2020,all,4,0,4,0,2,0,2,0
0041-624X,2020,core,8,3,8,3,8,3,5,2
0041-624X,2020,all,8,3,8,3,8,3,5,2
0041-977X,2020,core,3,2,3,2,3,2,3,2
0041-977X,2020,all,3,2,3,2,3,2,3,2
0042-0859,2020,core,1,0,1,0,1,0,1,0
0042-0859,2020,all,1,0,1,0,1,0,1,0
0042-0980,2020,core,49,22,48,22,48,22,40,16
0042-0980,2020,all,51,23,50,23,50,23,42,17
0042-1138,2020,core,1,0,1,0,1,0,1,0
0042-1138,2020,all,1,0,1,0,1,0,1,0
0042-207X,2020,core,22,6,20,6,19,6,10,5
0042-207X,2020,all,22,6,20,6,19,6,10,5
0042-3114,2020,core,5,4,5,4,5,4,5,4
0042-3114,2020,all,5,4,5,4,5,4,5,4
0042-4900,2020,core,96,16,96,16,88,14,64,8
0042-4900,2020,all,156,17,156,17,124,15,94,9
0042-4935,2020,core,1,1,1,1,1,1,1,1
0042-4935,2020,all,1,1,1,1,1,1,1,1
0042-6822,2020,core,10,3,9,3,8,3,1,1
0042-6822,2020,all,10,3,9,3,8,3,1,1
0042-6989,2020,core,14,5,14,5,14,5,13,4
0042-6989,2020,all,14,5,14,5,14,5,13,4
0042-9007,2020,core,19,11,16,10,17,10,8,6
0042-9007,2020,all,19,11,16,10,17,10,8,6
0043-1354,2020,core,102,58,94,55,87,54,41,30
0043-1354,2020,all,105,58,97,55,90,54,44,30
0043-1397,2020,core,132,61,126,59,127,60,89,49
0043-1397,2020,all,134,61,128,59,129,60,91,49
0043-1648,2020,core,39,13,38,12,38,13,24,10
0043-1648,2020,all,41,13,40,12,40,13,26,10
0043-1656,2020,core,27,6,27,6,27,6,24,5
0043-1656,2020,all,33,7,33,7,33,7,29,5
0043-1737,2020,core,11,4,10,4,11,4,8,3
0043-1737,2020,all,11,4,10,4,11,4,8,3
0043-1745,2020,core,2,1,2,1,2,1,2,1
0043-1745,2020,all,2,1,2,1,2,1,2,1
0043-2288,2020,core,78,60,78,60,78,60,60,48
0043-2288,2020,all,79,61,79,61,79,61,61,49
0043-2539,2020,core,3,3,3,3,3,3,3,3
0043-2539,2020,all,3,3,3,3,3,3,3,3
0043-5325,2020,core,57,48,55,46,57,48,25,19
0043-5325,2020,all,76,54,73,52,71,54,33,23
0043-5341,2020,core,26,15,25,14,24,15,18,12
0043-5341,2020,all,30,16,29,15,27,16,21,13
0043-7719,2020,core,20,14,18,13,20,14,11,6
0043-7719,2020,all,20,14,18,13,20,14,11,6
0043-8200,2020,core,3,2,3,2,1,1,1,1
0043-8200,2020,all,3,2,3,2,1,1,1,1
0043-8243,2020,core,5,4,5,4,5,4,4,4
0043-8243,2020,all,5,4,5,4,5,4,4,4
0044-118X,2020,core,1,1,1,1,1,1,1,1
0044-118X,2020,all,1,1,1,1,1,1,1,1
0044-2267,2020,core,11,8,11,8,11,8,6,5
0044-2267,2020,all,18,12,17,12,18,12,11,9
0044-2275,2020,core,40,16,30,11,35,16,19,7
0044-2275,2020,all,40,16,30,11,35,16,19,7
0044-2313,2020,core,165,148,160,145,165,148,22,18
0044-2313,2020,all,166,148,161,145,166,148,23,18
0044-2372,2020,core,42,23,39,20,42,23,30,14
0044-2372,2020,all,47,27,44,24,47,27,35,18
0044-2585,2020,core,16,15,16,15,16,15,14,13
0044-2585,2020,all,19,17,19,17,19,17,17,15
0044-2992,2020,core,1,1,1,1,1,1,1,1
0044-2992,2020,all,1,1,1,1,1,1,1,1
0044-3751,2020,core,1,0,1,0,1,0,1,0
0044-3751,2020,all,1,0,1,0,1,0,1,0
0044-5231,2020,core,6,1,6,1,6,1,5,1
0044-5231,2020,all,6,1,6,1,6,1,5,1
0044-7447,2020,core,65,50,60,46,63,48,54,41
0044-7447,2020,all,69,53,63,48,67,51,57,43
0044-8435,2020,core,22,16,22,16,21,16,17,13
0044-8435,2020,all,22,16,22,16,21,16,17,13
0044-8486,2020,core,28,12,26,11,24,12,13,6
0044-8486,2020,all,28,12,26,11,24,12,13,6
0045-0766,2020,core,2,0,1,0,2,0,1,0
0045-0766,2020,all,3,0,2,0,3,0,2,0
0045-2068,2020,core,42,14,39,13,40,14,20,6
0045-2068,2020,all,43,14,40,13,41,14,21,6
0045-3102,2020,core,6,5,6,5,6,5,6,5
0045-3102,2020,all,6,5,6,5,6,5,6,5
0045-3609,2020,core,2,1,1,1,2,1,1,1
0045-3609,2020,all,2,1,1,1,2,1,1,1
0045-5091,2020,core,5,2,5,2,4,2,4,2
0045-5091,2020,all,6,2,6,2,5,2,5,2
0045-6535,2020,core,139,50,129,47,126,46,55,27
0045-6535,2020,all,141,50,131,47,128,46,57,27
0045-6713,2020,core,8,5,8,5,7,5,7,5
0045-6713,2020,all,8,5,8,5,7,5,7,5
0045-7825,2020,core,43,14,41,13,39,13,23,7
0045-7825,2020,all,43,14,41,13,39,13,23,7
0045-7906,2020,core,6,0,6,0,5,0,4,0
0045-7906,2020,all,7,0,7,0,5,0,4,0
0045-7930,2020,core,19,8,18,8,18,7,13,7
0045-7930,2020,all,19,8,18,8,18,7,13,7
0045-7949,2020,core,10,3,10,3,7,3,4,3
0045-7949,2020,all,10,3,10,3,7,3,4,3
0046-225X,2020,core,4,4,4,4,4,4,3,3
0046-225X,2020,all,4,4,4,4,4,4,3,3
0046-2772,2020,core,37,15,37,15,37,15,33,14
0046-2772,2020,all,37,15,37,15,37,15,33,14
0046-3892,2020,core,8,0,7,0,4,0,3,0
0046-3892,2020,all,8,0,7,0,4,0,3,0
0046-5070,2020,core,30,14,28,12,29,14,24,10
0046-5070,2020,all,31,15,29,13,29,14,24,10
0046-5755,2020,core,25,9,21,8,23,9,16,7
0046-5755,2020,all,25,9,21,8,23,9,16,7
0046-760X,2020,core,2,2,2,2,2,2,2,2
0046-760X,2020,all,2,2,2,2,2,2,2,2
0046-8177,2020,core,9,4,9,4,9,4,5,2
0046-8177,2020,all,9,4,9,4,9,4,5,2
0046-8991,2020,core,4,1,3,1,4,1,1,1
0046-8991,2020,all,4,1,3,1,4,1,1,1
0046-9750,2020,core,12,4,11,4,12,4,3,1
0046-9750,2020,all,12,4,11,4,12,4,3,1
0047-1178,2020,core,15,8,15,8,15,8,15,8
0047-1178,2020,all,15,8,15,8,15,8,15,8
0047-2336,2020,core,5,1,5,1,4,1,4,1
0047-2336,2020,all,5,1,5,1,4,1,4,1
0047-2352,2020,core,2,1,2,1,2,1,2,1
0047-2352,2020,all,2,1,2,1,2,1,2,1
0047-2425,2020,core,9,5,8,4,9,5,6,3
0047-2425,2020,all,9,5,8,4,9,5,6,3
0047-2441,2020,core,9,3,9,3,9,3,9,3
0047-2441,2020,all,10,3,10,3,10,3,10,3
0047-2468,2020,core,13,6,11,5,13,6,8,4
0047-2468,2020,all,13,6,11,5,13,6,8,4
0047-2484,2020,core,6,0,6,0,5,0,5,0
0047-2484,2020,all,7,0,7,0,6,0,6,0
0047-2506,2020,core,9,4,9,4,9,4,9,4
0047-2506,2020,all,12,4,12,4,10,4,10,4
0047-2565,2020,core,3,1,3,1,3,1,3,1
0047-2565,2020,all,3,1,3,1,3,1,3,1
0047-259X,2020,core,6,0,5,0,4,0,1,0
0047-259X,2020,all,6,0,5,0,4,0,1,0
0047-2689,2020,core,1,1,1,1,1,1,1,1
0047-2689,2020,all,1,1,1,1,1,1,1,1
0047-2727,2020,core,16,2,13,2,13,1,5,0
0047-2727,2020,all,16,2,13,2,13,1,5,0
0047-2778,2020,core,3,1,3,1,3,1,2,1
0047-2778,2020,all,3,1,3,1,3,1,2,1
0047-2786,2020,all,1,1,1,1,1,1,1,1
0047-2794,2020,core,6,4,6,4,1,1,1,1
0047-2794,2020,all,6,4,6,4,1,1,1,1
0047-2875,2020,core,17,1,13,1,17,1,12,1
0047-2875,2020,all,17,1,13,1,17,1,12,1
0047-2891,2020,core,38,22,37,22,38,22,31,21
0047-2891,2020,all,39,22,38,22,39,22,32,21
0047-4045,2020,core,5,1,5,1,5,1,5,1
0047-4045,2020,all,5,1,5,1,5,1,5,1
0047-6374,2020,core,15,9,14,8,15,9,6,4
0047-6374,2020,all,15,9,14,8,15,9,6,4
0048-1009,2020,core,1,1,1,1,0,0,0,0
0048-1009,2020,all,1,1,1,1,0,0,0,0
0048-3486,2020,core,1,0,1,0,1,0,1,0
0048-3486,2020,all,1,0,1,0,1,0,1,0
0048-3575,2020,core,4,0,3,0,4,0,1,0
0048-3575,2020,all,4,0,3,0,4,0,1,0
0048-3893,2020,core,35,19,35,19,35,19,34,18
0048-3893,2020,all,36,19,36,19,36,19,35,18
0048-3931,2020,core,9,4,9,4,9,4,9,4
0048-3931,2020,all,9,4,9,4,9,4,9,4
0048-5772,2020,core,57,37,55,36,55,36,42,27
0048-5772,2020,all,58,37,56,36,56,36,43,27
0048-5829,2020,core,24,6,24,6,21,6,17,6
0048-5829,2020,all,24,6,24,6,21,6,17,6
0048-5950,2020,core,1,0,1,0,1,0,1,0
0048-5950,2020,all,1,0,1,0,1,0,1,0
0048-6604,2020,core,9,4,9,4,9,4,9,4
0048-6604,2020,all,10,4,10,4,10,4,10,4
0048-671X,2020,core,5,0,5,0,0,0,0,0
0048-671X,2020,all,5,0,5,0,0,0,0,0
0048-721X,2020,core,2,0,2,0,2,0,2,0
0048-721X,2020,all,4,0,4,0,4,0,4,0
0048-7333,2020,core,21,5,19,5,16,5,12,5
0048-7333,2020,all,23,5,21,5,18,5,14,5
0048-8402,2020,core,17,6,15,5,16,5,12,4
0048-8402,2020,all,17,6,15,5,16,5,12,4
0048-9697,2020,core,453,189,431,180,401,181,247,126
0048-9697,2020,all,464,189,442,180,411,181,256,126
0049-0172,2020,core,19,11,18,11,19,11,16,10
0049-0172,2020,all,22,12,21,12,20,11,17,10
0049-0857,2020,core,2,0,2,0,2,0,2,0
0049-0857,2020,all,2,0,2,0,2,0,2,0
0049-089X,2020,core,7,2,6,2,7,2,6,2
0049-089X,2020,all,7,2,6,2,7,2,6,2
0049-1241,2020,core,8,2,7,2,7,2,6,2
0049-1241,2020,all,8,2,7,2,7,2,6,2
0049-3848,2020,core,42,18,42,18,41,18,28,13
0049-3848,2020,all,60,18,58,18,57,18,37,13
0049-4488,2020,core,41,16,40,15,40,16,25,12
0049-4488,2020,all,42,16,41,15,41,16,25,12
0049-4747,2020,core,14,6,12,5,13,6,6,1
0049-4747,2020,all,14,6,12,5,13,6,6,1
0049-4755,2020,core,3,1,3,1,2,1,2,1
0049-4755,2020,all,3,1,3,1,2,1,2,1
0049-6979,2020,core,53,32,46,28,51,32,27,21
0049-6979,2020,all,54,32,47,28,52,32,27,21
0049-8246,2020,core,20,3,19,3,19,3,17,3
0049-8246,2020,all,20,3,19,3,19,3,17,3
0049-8254,2020,core,1,0,1,0,1,0,1,0
0049-8254,2020,all,1,0,1,0,1,0,1,0
0049-8653,2020,core,24,21,24,21,24,21,24,21
0049-8653,2020,all,29,26,29,26,29,26,29,26
0049-8661,2020,core,3,3,3,3,3,3,3,3
0049-8661,2020,all,3,3,3,3,3,3,3,3
0065-1281,2020,core,6,1,6,1,6,1,3,0
0065-1281,2020,all,6,1,6,1,6,1,3,0
0066-4677,2020,core,2,0,2,0,2,0,2,0
0066-4677,2020,all,2,0,2,0,2,0,2,0
0066-4812,2020,core,32,19,31,18,28,17,25,14
0066-4812,2020,all,32,19,31,18,28,17,25,14
0066-6459,2020,core,1,0,1,0,1,0,1,0
0066-6459,2020,all,1,0,1,0,1,0,1,0
0066-7374,2020,core,1,0,1,0,1,0,1,0
0066-7374,2020,all,1,0,1,0,1,0,1,0
0067-205X,2020,core,2,1,2,1,2,1,2,1
0067-205X,2020,all,2,1,2,1,2,1,2,1
0067-2378,2020,core,3,2,3,2,3,2,3,2
0067-2378,2020,all,3,2,3,2,3,2,3,2
0067-270X,2020,core,1,1,1,1,1,1,1,1
0067-270X,2020,all,2,1,2,1,2,1,2,1
0069-0058,2020,core,2,0,2,0,1,0,1,0
0069-0058,2020,all,2,0,2,0,1,0,1,0
0071-1365,2020,core,12,11,11,10,9,8,2,1
0071-1365,2020,all,13,11,12,10,10,8,3,1
0071-3260,2020,core,10,5,10,5,10,5,6,3
0071-3260,2020,all,10,5,10,5,10,5,6,3
0072-1050,2020,core,15,3,13,3,15,3,11,2
0072-1050,2020,all,15,3,13,3,15,3,11,2
0073-2753,2020,core,9,3,9,3,9,3,9,3
0073-2753,2020,all,12,6,12,6,12,6,11,5
0073-8301,2020,core,1,0,1,0,0,0,0,0
0073-8301,2020,all,1,0,1,0,0,0,0,0
0075-1634,2020,core,2,1,2,1,2,1,2,1
0075-1634,2020,all,2,1,2,1,2,1,2,1
0075-4102,2020,core,4,0,4,0,1,0,1,0
0075-4102,2020,all,4,0,4,0,1,0,1,0
0075-4242,2020,core,2,1,2,1,2,1,2,1
0075-4242,2020,all,2,1,2,1,2,1,2,1
0075-4269,2020,all,2,0,2,0,2,0,2,0
0075-5974,2020,core,23,19,20,16,23,19,16,14
0075-5974,2020,all,26,20,23,17,26,20,18,15
0075-8914,2020,core,1,1,0,0,1,1,0,0
0075-8914,2020,all,1,1,0,0,1,1,0,0
0075-9511,2020,core,4,2,4,2,4,2,2,0
0075-9511,2020,all,4,2,4,2,4,2,2,0
0076-3519,2020,core,1,0,1,0,1,0,1,0
0076-3519,2020,all,1,0,1,0,1,0,1,0
0077-8923,2020,core,29,14,29,14,25,13,16,6
0077-8923,2020,all,30,14,30,14,25,13,16,6
0077-9954,2020,core,1,1,1,1,1,1,1,1
0077-9954,2020,all,1,1,1,1,1,1,1,1
0079-1636,2020,core,5,0,5,0,5,0,4,0
0079-1636,2020,all,5,0,5,0,5,0,4,0
0079-497X,2020,all,1,0,1,0,1,0,1,0
0079-6107,2020,core,7,3,6,3,7,3,3,1
0079-6107,2020,all,7,3,6,3,7,3,3,1
0079-6425,2020,core,3,1,2,1,3,1,1,1
0079-6425,2020,all,3,1,2,1,3,1,1,1
0079-6565,2020,core,5,3,4,2,4,3,2,1
0079-6565,2020,all,5,3,4,2,4,3,2,1
0079-6611,2020,core,6,2,6,2,6,2,4,1
0079-6611,2020,all,7,2,7,2,7,2,4,1
0079-6700,2020,core,7,1,7,1,7,1,0,0
0079-6700,2020,all,8,1,8,1,8,1,0,0
0080-6757,2020,core,8,7,7,6,8,7,6,5
0080-6757,2020,all,8,7,7,6,8,7,6,5
0080-6765,2020,core,4,1,4,1,4,1,4,1
0080-6765,2020,all,4,1,4,1,4,1,4,1
0081-1750,2020,core,2,1,2,1,2,1,1,1
0081-1750,2020,all,2,1,2,1,2,1,1,1
0081-2463,2020,core,2,1,2,1,1,1,1,1
0081-2463,2020,all,2,1,2,1,1,1,1,1
0081-5438,2020,core,5,1,4,0,5,1,4,0
0081-5438,2020,all,5,1,4,0,5,1,4,0
0082-2884,2020,core,1,1,1,1,1,1,1,1
0082-2884,2020,all,1,1,1,1,1,1,1,1
0084-6724,2020,core,4,2,4,2,4,2,4,2
0084-6724,2020,all,5,2,5,2,5,2,5,2
0085-2538,2020,core,12,5,11,4,12,5,7,3
0085-2538,2020,all,25,7,22,5,24,6,15,3
0085-4530,2020,core,88,8,86,8,87,8,69,7
0085-4530,2020,all,99,8,97,8,93,8,75,7
0085-6401,2020,core,1,1,1,1,1,1,1,1
0085-6401,2020,all,1,1,1,1,1,1,1,1
0090-2977,2020,core,3,0,3,0,3,0,2,0
0090-2977,2020,all,3,0,3,0,3,0,2,0
0090-3752,2020,core,2,0,2,0,1,0,1,0
0090-3752,2020,all,2,0,2,0,1,0,1,0
0090-4295,2020,core,12,2,9,2,12,2,6,2
0090-4295,2020,all,13,2,10,2,13,2,7,2
0090-4341,2020,core,7,7,7,7,7,7,4,4
0090-4341,2020,all,7,7,7,7,7,7,4,4
0090-4392,2020,core,13,1,13,1,13,1,12,1
0090-4392,2020,all,13,1,13,1,13,1,12,1
0090-4848,2020,core,14,4,13,4,13,3,12,3
0090-4848,2020,all,14,4,13,4,13,3,12,3
0090-502X,2020,core,42,24,39,22,42,24,35,20
0090-502X,2020,all,43,24,40,22,42,24,35,20
0090-5917,2020,core,6,2,6,2,6,2,6,2
0090-5917,2020,all,6,2,6,2,6,2,6,2
0090-5992,2020,core,10,3,9,2,10,3,9,2
0090-5992,2020,all,10,3,9,2,10,3,9,2
0090-6778,2020,core,4,0,3,0,4,0,2,0
0090-6778,2020,all,5,0,4,0,5,0,2,0
0090-6905,2020,core,10,7,10,7,10,7,9,6
0090-6905,2020,all,10,7,10,7,10,7,9,6
0090-6964,2020,core,49,26,47,25,47,25,14,8
0090-6964,2020,all,51,28,49,27,49,27,14,8
0090-8258,2020,core,28,14,24,13,27,14,15,9
0090-8258,2020,all,28,14,24,13,27,14,15,9
0090-8320,2020,core,3,1,3,1,3,1,3,1
0090-8320,2020,all,3,1,3,1,3,1,3,1
0090-9882,2020,core,1,1,1,1,1,1,1,1
0090-9882,2020,all,1,1,1,1,1,1,1,1
0091-0562,2020,core,1,0,1,0,1,0,1,0
0091-0562,2020,all,1,0,1,0,1,0,1,0
0091-0627,2020,core,10,10,9,9,10,10,7,7
0091-0627,2020,all,10,10,9,9,10,10,7,7
0091-150X,2020,core,6,0,4,0,6,0,4,0
0091-150X,2020,all,6,0,4,0,6,0,4,0
0091-1674,2020,core,1,1,1,1,1,1,1,1
0091-1674,2020,all,1,1,1,1,1,1,1,1
0091-2131,2020,core,3,3,3,3,3,3,3,3
0091-2131,2020,all,4,3,4,3,4,3,4,3
0091-2174,2020,core,1,0,1,0,1,0,1,0
0091-2174,2020,all,1,0,1,0,1,0,1,0
0091-2700,2020,core,8,6,8,6,6,6,2,2
0091-2700,2020,all,10,7,10,7,8,7,4,3
0091-2751,2020,core,10,3,10,3,10,3,6,0
0091-2751,2020,all,10,3,10,3,10,3,6,0
0091-3022,2020,core,4,1,4,1,4,1,2,1
0091-3022,2020,all,4,1,4,1,4,1,2,1
0091-3057,2020,core,8,2,8,2,6,2,5,2
0091-3057,2020,all,8,2,8,2,6,2,5,2
0091-3367,2020,core,1,1,1,1,1,1,1,1
0091-3367,2020,all,1,1,1,1,1,1,1,1
0091-3847,2020,core,2,1,2,1,2,1,2,1
0091-3847,2020,all,2,1,2,1,2,1,2,1
0091-4150,2020,core,1,0,1,0,1,0,1,0
0091-4150,2020,all,1,0,1,0,1,0,1,0
0091-4509,2020,core,2,2,2,2,1,1,1,1
0091-4509,2020,all,2,2,2,2,1,1,1,1
0091-6749,2020,core,25,7,22,6,19,7,8,2
0091-6749,2020,all,39,7,35,6,31,7,14,2
0091-732X,2020,core,2,1,2,1,1,1,1,1
0091-732X,2020,all,2,1,2,1,1,1,1,1
0091-7435,2020,core,22,11,22,11,21,11,14,8
0091-7435,2020,all,25,11,25,11,24,11,16,8
0091-8369,2020,core,1,0,1,0,1,0,1,0
0091-8369,2020,all,1,0,1,0,1,0,1,0
0092-0606,2020,core,3,1,2,1,2,1,1,1
0092-0606,2020,all,3,1,2,1,2,1,1,1
0092-0703,2020,core,22,11,16,7,22,11,11,6
0092-0703,2020,all,23,11,17,7,23,11,12,6
0092-5853,2020,core,22,3,20,3,11,2,9,2
0092-5853,2020,all,22,3,20,3,11,2,9,2
0092-623X,2020,core,1,0,1,0,1,0,0,0
0092-623X,2020,all,1,0,1,0,1,0,0,0
0092-640X,2020,core,6,1,6,1,2,0,2,0
0092-640X,2020,all,6,1,6,1,2,0,2,0
0092-6566,2020,core,8,3,8,3,8,3,8,3
0092-6566,2020,all,8,3,8,3,8,3,8,3
0092-7872,2020,core,16,11,11,9,16,11,10,8
0092-7872,2020,all,16,11,11,9,16,11,10,8
0092-8240,2020,core,47,27,46,26,40,27,27,18
0092-8240,2020,all,47,27,46,26,40,27,27,18
0092-8674,2020,core,2,0,1,0,2,0,1,0
0092-8674,2020,all,2,0,1,0,2,0,1,0
0093-3813,2020,core,6,0,6,0,6,0,6,0
0093-3813,2020,all,6,0,6,0,6,0,6,0
0093-4690,2020,core,2,1,2,1,2,1,2,1
0093-4690,2020,all,2,1,2,1,2,1,2,1
0093-6413,2020,core,8,1,7,1,5,1,4,1
0093-6413,2020,all,8,1,7,1,5,1,4,1
0093-6502,2020,core,9,4,9,4,9,4,8,4
0093-6502,2020,all,9,4,9,4,9,4,8,4
0093-691X,2020,core,63,14,60,14,57,13,25,7
