issn_l,earliest_year,pubtype,ta_articles,ta_oa_articles,ta_first_author_articles,ta_oa_first_author_articles,ta_corresponding_author_articles,ta_oa_corresponding_author_articles,ta_first_corresponding_author_articles,ta_oa_first_corresponding_author_articles
0140-7791,2020,core,62,61,60,37,67,42,27,18
0140-9883,2020,all,25,12,24,9,23,9,17,6
0140-9883,2020,core,25,12,24,9,23,9,17,6
0141-0229,2020,all,5,2,5,1,5,1,1,0
0141-0229,2020,core,5,2,5,1,5,1,1,0
0141-0296,2020,all,44,24,42,20,41,20,32,16
0141-0296,2020,core,44,24,42,20,41,20,32,16
0141-0423,2020,all,6,6,6,5,6,5,5,4
0141-0423,2020,core,6,6,6,5,6,5,5,4
0141-0768,2020,all,57,34,57,29,57,29,44,24
0141-0768,2020,core,12,11,12,9,12,9,9,7
0141-1136,2020,all,17,11,17,9,16,9,13,7
0141-1136,2020,core,16,10,16,8,15,8,12,6
0141-1187,2020,all,7,6,6,6,7,6,6,6
0141-1187,2020,core,7,6,6,6,7,6,6,6
0141-1896,2020,all,1,0,1,0,1,0,1,0
0141-1926,2020,all,65,40,65,37,65,37,61,34
0141-1926,2020,core,63,40,63,37,63,37,59,34
0141-3910,2020,all,13,2,13,2,13,2,9,2
0141-3910,2020,core,13,2,13,2,13,2,9,2
0141-5387,2020,all,9,1,9,1,9,1,7,1
0141-5387,2020,core,9,1,9,1,9,1,7,1
0141-5492,2020,all,17,16,14,10,16,9,3,3
0141-5492,2020,core,17,16,14,10,16,9,3,3
0141-6200,2020,all,8,5,8,5,8,5,8,5
0141-6200,2020,core,7,5,7,5,7,5,7,5
0141-6359,2020,all,7,5,7,5,7,5,5,5
0141-6359,2020,core,7,5,7,5,7,5,5,5
0141-6421,2020,all,2,0,2,0,2,0,1,0
0141-6421,2020,core,2,0,2,0,2,0,1,0
0141-6707,2020,all,16,13,16,9,17,10,13,6
0141-6707,2020,core,16,13,16,9,17,10,13,6
0141-6790,2020,all,13,3,13,3,13,3,13,3
0141-6790,2020,core,12,3,12,3,12,3,12,3
0141-7789,2020,all,27,4,27,4,26,3,26,3
0141-7789,2020,core,7,0,7,0,7,0,7,0
0141-8130,2020,all,60,31,53,19,60,20,22,8
0141-8130,2020,core,60,31,53,19,60,20,22,8
0141-8211,2020,all,8,2,8,2,8,2,8,2
0141-8211,2020,core,7,2,7,2,7,2,7,2
0141-8955,2020,all,51,41,50,24,48,24,21,7
0141-8955,2020,core,43,39,42,22,40,22,13,5
0141-9331,2020,all,10,4,10,4,10,4,7,4
0141-9331,2020,core,9,4,9,4,9,4,6,4
0141-9838,2020,all,13,14,13,9,13,9,6,4
0141-9838,2020,core,12,13,12,8,12,8,5,3
0141-9870,2020,all,12,9,12,8,12,8,11,7
0141-9870,2020,core,9,9,9,8,9,8,8,7
0141-9889,2020,all,94,47,94,43,94,43,90,39
0141-9889,2020,core,63,44,63,40,63,40,59,36
0142-064X,2020,all,9,6,9,6,9,6,9,6
0142-064X,2020,core,9,6,9,6,9,6,9,6
0142-1123,2020,all,31,19,30,16,30,16,26,13
0142-1123,2020,core,30,19,29,16,29,16,25,13
0142-159X,2020,all,4,0,4,0,4,0,2,0
0142-159X,2020,core,4,0,4,0,4,0,2,0
0142-2421,2020,all,39,26,38,20,35,20,26,14
0142-2421,2020,core,38,26,37,20,34,20,25,14
0142-257X,2020,all,2,0,2,0,2,0,2,0
0142-2782,2020,all,1,0,1,0,0,0,0,0
0142-2782,2020,core,1,0,1,0,0,0,0,0
0142-3312,2020,all,2,2,2,1,1,1,0,0
0142-3312,2020,core,2,2,2,1,1,1,0,0
0142-4319,2020,all,13,16,13,10,14,11,7,5
0142-4319,2020,core,13,16,13,10,14,11,7,5
0142-5242,2020,all,7,5,7,5,6,4,5,4
0142-5242,2020,core,7,5,7,5,6,4,5,4
0142-5455,2020,all,4,2,4,2,4,2,4,2
0142-5455,2020,core,4,2,4,2,4,2,4,2
0142-5463,2020,all,5,4,5,3,5,3,4,2
0142-5463,2020,core,5,4,5,3,5,3,4,2
0142-5692,2020,all,4,5,4,4,4,4,3,3
0142-5692,2020,core,4,5,4,4,4,4,3,3
0142-6001,2020,all,1,0,1,0,1,0,0,0
0142-6001,2020,core,1,0,1,0,1,0,0,0
0142-6338,2020,all,3,0,3,0,3,0,1,0
0142-6338,2020,core,2,0,2,0,2,0,0,0
0142-6397,2020,all,14,12,14,12,14,12,14,12
0142-6397,2020,core,12,11,12,11,12,11,12,11
0142-694X,2020,all,2,1,2,1,2,1,2,1
0142-694X,2020,core,2,1,2,1,2,1,2,1
0142-7164,2020,all,9,2,9,2,8,2,6,2
0142-7164,2020,core,9,2,9,2,8,2,6,2
0142-7237,2020,all,13,10,13,9,12,9,11,8
0142-7237,2020,core,12,9,12,8,11,8,10,7
0142-727X,2020,all,8,4,8,4,7,4,7,4
0142-727X,2020,core,8,4,8,4,7,4,7,4
0142-7873,2020,all,8,4,8,4,8,4,7,4
0142-7873,2020,core,8,4,8,4,8,4,7,4
0142-9612,2020,all,20,23,18,12,23,15,4,4
0142-9612,2020,core,20,23,18,12,23,15,4,4
0143-005X,2020,all,6,7,6,6,6,6,5,5
0143-005X,2020,core,6,7,6,6,6,6,5,5
0143-0343,2020,all,2,2,2,2,2,2,2,2
0143-0343,2020,core,2,2,2,2,2,2,2,2
0143-0807,2020,all,15,16,15,13,15,13,11,10
0143-0807,2020,core,15,16,15,13,15,13,11,10
0143-1161,2020,all,6,1,5,1,6,1,3,1
0143-1161,2020,core,6,1,5,1,6,1,3,1
0143-2087,2020,all,11,4,11,4,10,4,8,4
0143-2087,2020,core,11,4,11,4,10,4,8,4
0143-2095,2020,all,15,8,15,7,12,7,10,6
0143-2095,2020,core,15,8,15,7,12,7,10,6
0143-2885,2020,all,34,13,33,10,32,10,19,7
0143-2885,2020,core,25,13,24,10,24,10,14,7
0143-3334,2020,all,8,3,7,2,7,2,1,1
0143-3334,2020,core,8,3,7,2,7,2,1,1
0143-3857,2020,all,21,0,21,0,21,0,21,0
0143-3857,2020,core,21,0,21,0,21,0,21,0
0143-4004,2020,all,9,8,8,5,9,6,5,3
0143-4004,2020,core,8,8,7,5,8,6,4,3
0143-4160,2020,all,10,15,10,9,11,10,4,4
0143-4160,2020,core,9,15,9,9,10,10,4,4
0143-4179,2020,all,1,0,1,0,1,0,1,0
0143-4179,2020,core,1,0,1,0,1,0,1,0
0143-4632,2020,all,14,13,14,10,14,10,10,7
0143-4632,2020,core,13,13,13,10,13,10,9,7
0143-5221,2020,all,18,27,15,13,18,16,2,2
0143-5221,2020,core,15,25,13,12,15,14,1,1
0143-5671,2020,all,29,25,28,23,29,24,27,22
0143-5671,2020,core,28,25,27,23,28,24,26,22
0143-6228,2020,all,18,12,17,9,16,9,11,6
0143-6228,2020,core,18,12,17,9,16,9,11,6
0143-6244,2020,all,15,4,15,4,14,4,13,4
0143-6244,2020,core,13,4,13,4,13,4,12,4
0143-6503,2020,all,1,1,1,1,1,1,1,1
0143-6503,2020,core,1,1,1,1,1,1,1,1
0143-6570,2020,all,24,19,24,15,22,15,17,11
0143-6570,2020,core,24,19,24,15,22,15,17,11
0143-6597,2020,all,9,8,8,7,9,8,8,7
0143-6597,2020,core,7,6,6,5,7,6,6,5
0143-7208,2020,all,25,12,22,8,29,9,11,5
0143-7208,2020,core,24,12,22,8,28,9,11,5
0143-7496,2020,all,10,3,10,3,10,3,7,3
0143-7496,2020,core,10,3,10,3,10,3,7,3
0143-7720,2020,all,5,4,5,2,5,2,1,0
0143-7720,2020,core,5,4,5,2,5,2,1,0
0143-814X,2020,all,7,0,7,0,5,0,2,0
0143-814X,2020,core,7,0,7,0,5,0,2,0
0143-8166,2020,all,13,7,13,5,13,5,7,3
0143-8166,2020,core,12,7,12,5,12,5,6,3
0143-831X,2020,all,36,19,36,16,35,16,29,13
0143-831X,2020,core,36,19,36,16,35,16,29,13
0143-9685,2020,all,7,1,7,1,7,1,7,1
0143-9685,2020,core,3,1,3,1,3,1,3,1
0143-974X,2020,all,14,6,13,5,11,5,7,4
0143-974X,2020,core,14,6,13,5,11,5,7,4
0143-9782,2020,all,14,7,14,5,13,5,10,3
0143-9782,2020,core,9,7,9,5,8,5,6,3
0144-0365,2020,all,3,3,3,2,3,2,2,1
0144-0365,2020,core,1,1,1,1,1,1,1,1
0144-039X,2020,all,2,0,2,0,2,0,2,0
0144-1647,2020,all,4,3,4,3,4,3,4,3
0144-1647,2020,core,3,3,3,3,3,3,3,3
0144-2872,2020,all,8,7,7,7,8,7,7,7
0144-2872,2020,core,8,7,7,7,8,7,7,7
0144-3410,2020,all,4,5,4,4,4,4,3,3
0144-3410,2020,core,4,5,4,4,4,4,3,3
0144-3577,2020,all,2,2,2,2,2,2,2,2
0144-3577,2020,core,2,2,2,2,2,2,2,2
0144-5340,2020,all,2,0,2,0,1,0,1,0
0144-5340,2020,core,2,0,2,0,1,0,1,0
0144-5596,2020,all,61,34,61,30,58,31,52,27
0144-5596,2020,core,46,32,46,28,43,29,37,25
0144-6657,2020,all,16,8,15,5,16,6,12,3
0144-6657,2020,core,15,8,14,5,15,6,11,3
0144-6665,2020,all,39,24,39,21,39,21,35,18
0144-6665,2020,core,36,24,36,21,36,21,32,18
0144-686X,2020,all,14,3,14,3,13,3,10,3
0144-686X,2020,core,14,3,14,3,13,3,10,3
0144-8188,2020,all,2,1,2,1,1,0,0,0
0144-8188,2020,core,2,1,2,1,1,0,0,0
0144-8420,2020,all,6,4,6,3,6,3,2,2
0144-8420,2020,core,6,4,6,3,6,3,2,2
0144-8609,2020,all,3,1,3,1,3,1,3,1
0144-8609,2020,core,3,1,3,1,3,1,3,1
0144-8617,2020,all,55,36,47,20,55,21,17,5
0144-8617,2020,core,55,36,47,20,55,21,17,5
0144-8765,2020,all,1,1,1,1,1,1,1,1
0144-8765,2020,core,1,1,1,1,1,1,1,1
0144-929X,2020,all,12,5,12,5,11,4,11,4
0144-929X,2020,core,12,5,12,5,11,4,11,4
0145-2126,2020,all,4,0,4,0,5,0,4,0
0145-2126,2020,core,2,0,2,0,3,0,2,0
0145-2134,2020,all,18,7,18,7,16,7,12,7
0145-2134,2020,core,17,7,17,7,16,7,12,7
0145-305X,2020,all,9,7,9,4,9,4,4,1
0145-305X,2020,core,8,7,8,4,8,4,3,1
0145-4455,2020,all,5,1,5,1,5,1,5,1
0145-4455,2020,core,5,1,5,1,5,1,5,1
0145-479X,2020,all,1,2,1,1,1,1,0,0
0145-479X,2020,core,1,2,1,1,1,1,0,0
0145-482X,2020,all,1,0,1,0,1,0,1,0
0145-482X,2020,core,1,0,1,0,1,0,1,0
0145-5532,2020,all,6,1,6,1,6,1,6,1
0145-5532,2020,core,6,1,6,1,6,1,6,1
0145-6008,2020,all,15,5,15,5,9,5,8,5
0145-6008,2020,core,7,4,7,4,7,4,6,4
0145-7632,2020,all,9,10,9,5,9,5,2,0
0145-7632,2020,core,9,10,9,5,9,5,2,0
0145-8876,2020,all,5,2,5,2,4,2,4,2
0145-8876,2020,core,5,2,5,2,4,2,4,2
0145-8884,2020,all,5,0,5,0,4,0,2,0
0145-8884,2020,core,5,0,5,0,4,0,2,0
0145-8892,2020,all,11,0,9,0,12,0,5,0
0145-8892,2020,core,11,0,9,0,12,0,5,0
0145-9740,2020,all,2,0,2,0,2,0,2,0
0145-9740,2020,core,2,0,2,0,2,0,2,0
0146-1044,2020,all,9,7,9,7,9,7,8,7
0146-1044,2020,core,9,7,9,7,9,7,8,7
0146-1672,2020,all,18,17,18,15,19,16,17,14
0146-1672,2020,core,18,17,18,15,19,16,17,14
0146-4760,2020,all,7,7,7,4,6,4,1,1
0146-4760,2020,core,7,7,7,4,6,4,1,1
0146-6216,2020,all,3,4,3,3,3,3,2,2
0146-6216,2020,core,3,4,3,3,3,3,2,2
0146-6380,2020,all,6,5,6,4,7,5,6,4
0146-6380,2020,core,6,5,6,4,7,5,6,4
0146-6410,2020,all,2,0,2,0,2,0,2,0
0146-6410,2020,core,2,0,2,0,2,0,2,0
0146-6615,2020,all,102,27,98,17,102,20,62,10
0146-6615,2020,core,54,22,51,13,54,16,25,7
0146-7239,2020,all,18,13,18,11,19,11,16,9
0146-7239,2020,core,16,13,16,11,17,11,14,9
0146-8693,2020,all,2,1,2,1,2,1,2,1
0146-8693,2020,core,2,1,2,1,2,1,2,1
0147-0272,2020,all,1,2,1,1,1,1,0,0
0147-0272,2020,core,1,2,1,1,1,1,0,0
0147-1767,2020,all,8,3,8,3,8,3,8,3
0147-1767,2020,core,8,3,8,3,8,3,8,3
0147-2011,2020,all,13,8,13,8,11,8,10,8
0147-2011,2020,core,13,8,13,8,11,8,10,8
0147-2526,2020,all,3,0,3,0,3,0,3,0
0147-2526,2020,core,1,0,1,0,1,0,1,0
0147-5479,2020,all,4,1,4,1,4,1,4,1
0147-5479,2020,core,3,0,3,0,3,0,3,0
0147-5916,2020,all,31,26,29,18,31,20,21,12
0147-5916,2020,core,31,26,29,18,31,20,21,12
0147-5967,2020,all,2,0,2,0,2,0,1,0
0147-5967,2020,core,2,0,2,0,2,0,1,0
0147-619X,2020,all,2,4,2,2,2,2,0,0
0147-619X,2020,core,2,4,2,2,2,2,0,0
0147-8389,2020,all,34,14,34,12,31,12,23,10
0147-8389,2020,core,29,13,29,11,26,11,20,9
0147-9563,2020,all,1,0,1,0,0,0,0,0
0147-9563,2020,core,1,0,1,0,0,0,0,0
0147-9571,2020,all,1,1,1,1,1,1,1,1
0147-9571,2020,core,1,1,1,1,1,1,1,1
0148-0545,2020,all,1,0,1,0,1,0,1,0
0148-0545,2020,core,1,0,1,0,1,0,1,0
0148-2963,2020,all,38,16,38,12,35,12,27,8
0148-2963,2020,core,37,16,37,12,34,12,26,8
0148-396X,2020,all,5,1,5,1,4,1,4,1
0148-396X,2020,core,3,1,3,1,3,1,3,1
0148-5598,2020,all,25,25,25,19,25,19,17,13
0148-5598,2020,core,23,25,23,19,23,19,15,13
0148-6071,2020,all,22,8,21,5,19,6,9,3
0148-6071,2020,core,21,8,20,5,18,6,8,3
0148-639X,2020,all,39,15,39,10,39,10,21,5
0148-639X,2020,core,27,15,27,10,27,10,15,5
0148-8376,2020,all,3,2,3,2,3,2,3,2
0148-8376,2020,core,3,2,3,2,3,2,3,2
0149-0400,2020,all,2,1,2,1,2,1,2,1
0149-0400,2020,core,2,1,2,1,2,1,2,1
0149-0419,2020,all,1,0,1,0,1,0,1,0
0149-0419,2020,core,1,0,1,0,1,0,1,0
0149-0451,2020,all,5,0,5,0,4,0,2,0
0149-0451,2020,core,5,0,5,0,4,0,2,0
0149-1970,2020,all,7,1,7,1,6,1,6,1
0149-1970,2020,core,7,1,7,1,6,1,6,1
0149-2063,2020,all,11,11,11,8,9,8,6,5
0149-2063,2020,core,10,11,10,8,8,8,5,5
0149-2918,2020,all,5,4,5,2,5,2,2,0
0149-2918,2020,core,5,4,5,2,5,2,2,0
0149-6085,2020,all,1,0,0,0,1,0,0,0
0149-6085,2020,core,1,0,0,0,1,0,0,0
0149-6395,2020,all,2,1,2,1,2,1,2,1
0149-6395,2020,core,2,1,2,1,2,1,2,1
0149-7189,2020,all,3,2,3,2,3,2,3,2
0149-7189,2020,core,3,2,3,2,3,2,3,2
0149-7634,2020,all,50,38,47,27,49,27,28,16
0149-7634,2020,core,50,38,47,27,49,27,28,16
0149-7677,2020,all,3,0,3,0,3,0,3,0
0149-7677,2020,core,3,0,3,0,3,0,3,0
0150-9861,2020,all,4,0,4,0,4,0,4,0
0150-9861,2020,core,3,0,3,0,3,0,3,0
0151-9638,2020,all,2,0,2,0,2,0,2,0
0151-9638,2020,core,1,0,1,0,1,0,1,0
0157-244X,2020,all,36,23,35,22,35,22,32,21
0157-244X,2020,core,36,23,35,22,35,22,32,21
0157-6321,2020,all,2,0,2,0,0,0,0,0
0157-6321,2020,core,2,0,2,0,0,0,0,0
0158-037X,2020,all,7,5,7,5,7,5,7,5
0158-037X,2020,core,7,5,7,5,7,5,7,5
0158-7919,2020,all,2,0,2,0,2,0,2,0
0158-7919,2020,core,2,0,2,0,2,0,2,0
0159-6306,2020,all,5,4,5,4,5,4,5,4
0159-6306,2020,core,5,4,5,4,5,4,5,4
0160-0176,2020,all,4,3,4,3,4,3,3,3
0160-0176,2020,core,4,3,4,3,4,3,3,3
0160-2527,2020,all,11,5,11,5,11,5,11,5
0160-2527,2020,core,10,5,10,5,10,5,10,5
0160-2896,2020,all,4,2,4,2,4,2,3,2
0160-2896,2020,core,4,2,4,2,4,2,3,2
0160-3477,2020,all,3,2,3,2,3,2,3,2
0160-3477,2020,core,3,2,3,2,3,2,3,2
0160-564X,2020,all,51,21,50,15,52,15,31,9
0160-564X,2020,core,39,21,39,15,40,15,24,9
0160-5682,2020,all,4,3,4,2,3,2,2,1
0160-5682,2020,core,4,3,4,2,3,2,2,1
0160-6891,2020,all,1,1,1,1,1,1,1,1
0160-6891,2020,core,1,1,1,1,1,1,1,1
0160-7383,2020,all,11,7,11,6,11,6,9,5
0160-7383,2020,core,10,7,10,6,10,6,9,5
0160-7715,2020,all,22,8,21,6,23,7,15,5
0160-7715,2020,core,22,8,21,6,23,7,15,5
0160-791X,2020,all,8,7,7,5,8,6,6,4
0160-791X,2020,core,8,7,7,5,8,6,6,4
0160-9327,2020,all,2,1,2,1,2,1,2,1
0160-9327,2020,core,2,1,2,1,2,1,2,1
0161-1194,2020,all,2,2,2,2,2,2,2,2
0161-1194,2020,core,2,2,2,2,2,2,2,2
0161-2840,2020,all,24,26,24,19,23,18,16,11
0161-2840,2020,core,24,26,24,19,23,18,16,11
0161-3499,2020,all,15,7,14,5,14,5,10,3
0161-3499,2020,core,15,7,14,5,14,5,10,3
0161-4754,2020,all,3,0,3,0,3,0,1,0
0161-4754,2020,core,3,0,3,0,3,0,1,0
0161-5440,2020,all,2,3,2,2,2,2,1,1
0161-5440,2020,core,2,3,2,2,2,2,1,1
0161-5890,2020,all,8,9,8,5,8,5,2,1
0161-5890,2020,core,8,9,8,5,8,5,2,1
0161-6412,2020,all,2,0,2,0,2,0,0,0
0161-6412,2020,core,2,0,2,0,2,0,0,0
0161-6420,2020,all,9,4,9,3,9,3,7,2
0161-6420,2020,core,6,4,6,3,6,3,5,2
0161-7109,2020,all,1,0,1,0,1,0,1,0
0161-7109,2020,core,1,0,1,0,1,0,1,0
0161-7761,2020,all,1,1,1,1,1,1,1,1
0161-7761,2020,core,1,1,1,1,1,1,1,1
0161-8105,2020,all,22,5,21,4,10,4,6,3
0161-8105,2020,core,10,5,9,4,10,4,6,3
0161-813X,2020,all,3,2,3,1,3,1,2,0
0161-813X,2020,core,3,2,3,1,3,1,2,0
0161-8938,2020,all,1,0,1,0,1,0,1,0
0161-8938,2020,core,1,0,1,0,1,0,1,0
0162-0134,2020,all,32,24,31,13,32,14,13,3
0162-0134,2020,core,31,24,30,13,31,14,12,3
0162-0436,2020,all,7,5,7,4,7,4,6,3
0162-0436,2020,core,7,5,7,4,7,4,6,3
0162-1459,2020,all,9,3,9,2,7,2,5,1
0162-1459,2020,core,9,3,9,2,7,2,5,1
0162-2439,2020,all,20,22,20,20,20,20,18,18
0162-2439,2020,core,20,22,20,20,20,20,18,18
0162-3257,2020,all,136,105,132,81,141,84,106,60
0162-3257,2020,core,125,104,121,80,129,83,95,59
0162-6434,2020,all,1,2,1,1,1,1,0,0
0162-6434,2020,core,1,2,1,1,1,1,0,0
0162-8828,2020,all,2,0,2,0,2,0,2,0
0162-8828,2020,core,2,0,2,0,2,0,2,0
0162-895X,2020,all,22,11,22,10,20,9,16,8
0162-895X,2020,core,19,11,19,10,17,9,13,8
0162-9778,2020,all,5,1,5,1,5,1,5,1
0162-9778,2020,core,4,1,4,1,4,1,4,1
0163-0563,2020,all,4,3,4,2,4,2,3,1
0163-0563,2020,core,4,3,4,2,4,2,3,1
0163-2116,2020,all,120,21,117,14,116,14,51,7
0163-2116,2020,core,87,20,85,13,84,13,27,6
0163-2787,2020,all,4,1,3,1,4,1,3,1
0163-2787,2020,core,4,1,3,1,4,1,3,1
0163-3864,2020,all,36,43,35,23,37,24,6,4
0163-3864,2020,core,36,43,35,23,37,24,6,4
0163-4372,2020,all,11,2,11,2,11,2,11,2
0163-4372,2020,core,7,2,7,2,7,2,7,2
0163-4437,2020,all,41,30,40,30,40,30,37,30
0163-4437,2020,core,40,30,39,30,39,30,36,30
0163-4445,2020,all,12,1,12,1,12,1,12,1
0163-4445,2020,core,10,1,10,1,10,1,10,1
0163-4453,2020,all,14,7,14,5,14,5,9,3
0163-4453,2020,core,8,5,8,4,8,4,6,3
0163-4984,2020,all,42,46,42,36,43,37,31,27
0163-4984,2020,core,40,46,40,36,41,37,29,27
0163-5581,2020,all,1,0,1,0,1,0,0,0
0163-5581,2020,core,1,0,1,0,1,0,0,0
0163-6383,2020,all,4,1,4,1,4,1,3,1
0163-6383,2020,core,4,1,4,1,4,1,3,1
0163-660X,2020,all,1,1,1,1,1,1,1,1
0163-660X,2020,core,1,1,1,1,1,1,1,1
0163-6804,2020,all,1,0,1,0,1,0,1,0
0163-6804,2020,core,1,0,1,0,1,0,1,0
0163-7258,2020,all,13,8,11,5,14,5,3,2
0163-7258,2020,core,13,8,11,5,14,5,3,2
0163-769X,2020,all,2,3,2,2,2,2,1,1
0163-769X,2020,core,2,3,2,2,2,2,1,1
0163-8343,2020,all,8,3,8,2,8,2,6,1
0163-8343,2020,core,8,3,8,2,8,2,6,1
0163-853X,2020,all,5,1,5,1,5,1,5,1
0163-853X,2020,core,5,1,5,1,5,1,5,1
0163-8548,2020,all,10,7,10,7,10,7,10,7
0163-8548,2020,core,7,6,7,6,7,6,7,6
0163-9625,2020,all,13,5,13,5,13,5,11,5
0163-9625,2020,core,13,5,13,5,13,5,11,5
0163-9641,2020,all,13,11,13,9,13,9,11,7
0163-9641,2020,core,13,11,13,9,13,9,11,7
0164-0275,2020,all,4,4,4,3,4,3,3,2
0164-0275,2020,core,4,4,4,3,4,3,3,2
0164-0291,2020,all,21,12,20,11,20,12,17,11
0164-0291,2020,core,17,12,16,11,16,12,15,11
0164-0313,2020,all,5,5,5,5,5,5,5,5
0164-0313,2020,core,5,5,5,5,5,5,5,5
0164-0704,2020,all,2,0,2,0,2,0,2,0
0164-0704,2020,core,2,0,2,0,2,0,2,0
0164-0925,2020,all,1,0,1,0,1,0,1,0
0164-0925,2020,core,1,0,1,0,1,0,1,0
0164-1212,2020,all,24,9,24,8,24,9,20,8
0164-1212,2020,core,24,9,24,8,24,9,20,8
0165-0009,2020,all,103,80,103,71,103,73,90,64
0165-0009,2020,core,96,78,96,69,96,71,84,62
0165-005X,2020,all,18,11,17,10,17,10,14,9
0165-005X,2020,core,16,10,15,9,15,9,12,8
0165-0106,2020,all,89,60,89,58,89,58,84,56
0165-0106,2020,core,86,59,86,57,86,57,81,55
0165-0114,2020,all,14,5,14,3,13,3,7,1
0165-0114,2020,core,14,5,14,3,13,3,7,1
0165-0157,2020,all,19,14,19,11,19,11,14,8
0165-0157,2020,core,19,14,19,11,19,11,14,8
0165-0203,2020,all,2,3,2,2,2,2,1,1
0165-0203,2020,core,2,3,2,2,2,2,1,1
0165-0254,2020,all,8,4,8,4,7,4,6,4
0165-0254,2020,core,8,4,8,4,7,4,6,4
0165-0270,2020,all,18,13,17,9,19,10,10,6
0165-0270,2020,core,18,13,17,9,19,10,10,6
0165-0327,2020,all,88,50,83,39,87,40,61,29
0165-0327,2020,core,84,50,80,39,83,40,59,29
0165-0378,2020,all,9,13,9,7,9,7,2,1
0165-0378,2020,core,9,13,9,7,9,7,2,1
0165-0424,2020,all,1,1,1,1,1,1,1,1
0165-0424,2020,core,1,1,1,1,1,1,1,1
0165-1153,2020,all,2,0,2,0,2,0,2,0
0165-1153,2020,core,2,0,2,0,2,0,2,0
0165-1587,2020,all,8,2,7,1,8,1,5,0
0165-1587,2020,core,8,2,7,1,8,1,5,0
0165-1684,2020,all,6,2,6,2,6,2,6,2
0165-1684,2020,core,6,2,6,2,6,2,6,2
0165-1765,2020,all,26,17,26,12,25,12,16,7
0165-1765,2020,core,26,17,26,12,25,12,16,7
0165-1781,2020,all,35,19,35,17,33,17,31,15
0165-1781,2020,core,29,19,29,17,28,17,26,15
0165-1889,2020,all,13,10,11,5,12,7,5,2
0165-1889,2020,core,13,10,11,5,12,7,5,2
0165-2125,2020,all,4,1,4,1,4,1,4,1
0165-2125,2020,core,4,1,4,1,4,1,4,1
0165-232X,2020,all,7,4,7,4,7,4,5,4
0165-232X,2020,core,7,4,7,4,7,4,5,4
0165-2370,2020,all,11,4,11,3,10,3,6,2
0165-2370,2020,core,11,4,11,3,10,3,6,2
0165-2427,2020,all,3,1,3,1,3,1,3,1
0165-2427,2020,core,3,1,3,1,3,1,3,1
0165-2478,2020,all,9,5,8,2,9,3,2,0
0165-2478,2020,core,8,4,8,2,8,2,2,0
0165-4101,2020,all,2,0,2,0,2,0,1,0
0165-4101,2020,core,2,0,2,0,2,0,1,0
0165-4896,2020,all,7,3,7,3,6,3,5,3
0165-4896,2020,core,7,3,7,3,6,3,5,3
0165-5515,2020,all,6,5,6,4,6,4,5,3
0165-5515,2020,core,6,5,6,4,6,4,5,3
0165-5701,2020,all,46,25,43,19,43,19,27,13
0165-5701,2020,core,44,25,41,19,41,19,27,13
0165-5728,2020,all,13,4,13,3,13,3,6,2
0165-5728,2020,core,13,4,13,3,13,3,6,2
0165-5752,2020,all,7,5,7,4,5,4,4,3
0165-5752,2020,core,7,5,7,4,5,4,4,3
0165-5876,2020,all,22,11,21,9,21,10,14,8
0165-5876,2020,core,22,11,21,9,21,10,14,8
0165-7380,2020,all,2,2,2,2,2,2,2,2
0165-7380,2020,core,2,2,2,2,2,2,2,2
0165-7836,2020,all,8,2,8,2,8,2,6,2
0165-7836,2020,core,8,2,8,2,8,2,6,2
0165-9936,2020,all,24,15,22,9,27,10,10,4
0165-9936,2020,core,24,15,22,9,27,10,10,4
0166-0462,2020,all,5,2,5,2,3,2,2,2
0166-0462,2020,core,5,2,5,2,3,2,2,2
0166-0934,2020,all,6,3,6,2,6,2,3,1
0166-0934,2020,core,6,3,6,2,6,2,3,1
0166-218X,2020,all,37,9,35,7,36,7,20,5
0166-218X,2020,core,36,9,34,7,35,7,20,5
0166-2740,2020,all,9,2,9,2,9,2,9,2
0166-2740,2020,core,2,2,2,2,2,2,2,2
0166-3542,2020,all,7,11,7,6,8,6,2,1
0166-3542,2020,core,7,11,7,6,8,6,2,1
0166-3615,2020,all,7,4,7,3,7,3,4,2
0166-3615,2020,core,7,4,7,3,7,3,4,2
0166-4328,2020,all,27,17,26,11,28,12,14,6
0166-4328,2020,core,26,17,25,11,27,12,13,6
0166-445X,2020,all,8,7,7,5,8,5,3,3
0166-445X,2020,core,8,7,7,5,8,5,3,3
0166-4972,2020,all,5,3,5,2,5,2,4,1
0166-4972,2020,core,4,3,4,2,4,2,3,1
0166-5162,2020,all,10,4,10,3,10,4,6,3
0166-5162,2020,core,10,4,10,3,10,4,6,3
0166-5316,2020,all,4,1,4,1,4,1,2,1
0166-5316,2020,core,4,1,4,1,4,1,2,1
0166-6851,2020,all,1,2,1,1,1,1,0,0
0166-6851,2020,core,1,2,1,1,1,1,0,0
0166-8595,2020,all,30,33,28,18,29,21,8,6
0166-8595,2020,core,28,32,26,17,27,20,6,5
0166-8641,2020,all,42,6,41,5,39,5,33,4
0166-8641,2020,core,41,6,40,5,38,5,32,4
0167-1987,2020,all,6,3,6,2,6,2,5,1
0167-1987,2020,core,6,3,6,2,6,2,5,1
0167-2681,2020,all,50,21,47,14,41,16,24,9
0167-2681,2020,core,50,21,47,14,41,16,24,9
0167-2738,2020,all,7,1,7,1,9,1,5,1
0167-2738,2020,core,7,1,7,1,9,1,5,1
